Дата,"Мерные золотые слитки, г.","Цена обратного выкупа, сом","Цена продажи, сом",Source,Наличные_USD_Покупка,Наличные_USD_Продажа,Безналичные_USD_Покупка,Безналичные_USD_Продажа,Наличные_KZT_Покупка,Наличные_KZT_Продажа,Безналичные_KZT_Покупка,Безналичные_KZT_Продажа,Наличные_EUR_Покупка,Наличные_EUR_Продажа,Безналичные_EUR_Покупка,Безналичные_EUR_Продажа,Наличные_RUB_Покупка,Наличные_RUB_Продажа,Безналичные_RUB_Покупка,Безналичные_RUB_Продажа
2024-11-20,1000,7 472 403.50,7 517 238.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-20,50,367 745.50,378 778.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-20,31.1035,229 400.50,232 841.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-20,20,148 302.50,150 527.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-20,10,74 663.50,74 813.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-20,5,38 156.00,38 270.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-20,2,15 989.00,16 053.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-20,1,8 591.00,8 634.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-20,100,733 004.50,754 994.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-21,,,,Optima,86.85,87.35,86.65,87.05,0.116,0.182,0.116,0.182,90.7,91.7,90.7,91.7,0.825,0.855,0.8,0.88
2024-11-21,100.00,738 228.50,760 375.00,NBKR,,,,,,,,,,,,,,,,
2024-11-21,31.1035,231 110.50,234 577.00,NBKR,,,,,,,,,,,,,,,,
2024-11-21,10.00,75 341.50,76 020.50,NBKR,,,,,,,,,,,,,,,,
2024-11-21,5.00,38 560.00,38 676.00,NBKR,,,,,,,,,,,,,,,,
2024-11-21,2.00,16 184.00,16 248.50,NBKR,,,,,,,,,,,,,,,,
2024-11-21,1.00,8 730.50,8 774.00,NBKR,,,,,,,,,,,,,,,,
2024-11-21,1000,7 520 653.50,7 565 777.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-21,50,370 159.00,381 263.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-21,31.1035,230 901.50,234 365.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-21,20,149 267.50,151 506.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-21,10,75 146.50,75 297.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-21,5,38 397.50,38 512.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-21,2,16 085.00,16 149.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-21,1,8 639.00,8 682.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-21,100,737 829.50,759 964.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-22,,,,Optima,86.85,87.35,86.65,87.05,0.116,0.182,0.116,0.182,90.7,91.7,90.7,91.7,0.825,0.855,0.8,0.88
2024-11-22,100.00,745 111.00,767 464.50,NBKR,,,,,,,,,,,,,,,,
2024-11-22,31.1035,233 251.50,236 750.00,NBKR,,,,,,,,,,,,,,,,
2024-11-22,10.00,76 030.50,76 183.00,NBKR,,,,,,,,,,,,,,,,
2024-11-22,5.00,38 905.00,39 021.50,NBKR,,,,,,,,,,,,,,,,
2024-11-22,2.00,16 321.00,16 386.00,NBKR,,,,,,,,,,,,,,,,
2024-11-22,1.00,8 799.00,8 843.00,NBKR,,,,,,,,,,,,,,,,
2024-11-22,1000,7 589 482.50,7 635 019.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-22,50,373 601.50,384 809.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-22,31.1035,233 042.50,236 538.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-22,20,150 644.00,152 903.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-22,10,75 836.00,75 988.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-22,5,38 742.00,38 858.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-22,2,16 222.00,16 287.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-22,1,8 707.50,8 751.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-22,100,744 712.50,767 053.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-23,50,377 725.50,389 057.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-23,,,,Optima,86.85,87.35,86.65,87.05,0.116,0.182,0.116,0.182,90.7,91.7,90.7,91.7,0.825,0.855,0.8,0.88
2024-11-23,1000,7 671 938.50,7 717 970.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-23,100,752 958.00,775 546.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-23,31.1035,235 607.00,239 141.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-23,1,8 789.50,8 833.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-23,10,76 662.00,76 815.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-23,5,39 155.00,39 272.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-23,2,16 386.50,16 452.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-23,20,152 293.00,154 577.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-24,,,,Optima,86.85,87.35,86.65,87.05,0.116,0.182,0.116,0.182,90.7,91.7,90.7,91.7,0.825,0.855,0.8,0.88
2024-11-25,,,,Optima,86.85,87.35,86.65,87.05,0.116,0.182,0.116,0.182,90.7,91.7,90.7,91.7,0.825,0.855,0.8,0.88
2024-11-25,100.00,753 357.00,775 957.50,NBKR,,,,,,,,,,,,,,,,
2024-11-25,10.00,76 856.50,77 010.50,NBKR,,,,,,,,,,,,,,,,
2024-11-25,31.1035,235 816.00,239 353.50,NBKR,,,,,,,,,,,,,,,,
2024-11-25,2.00,16 485.00,16 551.00,NBKR,,,,,,,,,,,,,,,,
2024-11-25,1.00,8 881.00,8 925.50,NBKR,,,,,,,,,,,,,,,,
2024-11-25,5.00,39 318.00,39 435.50,NBKR,,,,,,,,,,,,,,,,
2024-11-26,1.00,8 740.50,8 784.00,NBKR,,,,,,,,,,,,,,,,
2024-11-26,,,,Optima,86.85,87.35,86.65,87.05,0.116,0.182,0.116,0.182,90.7,91.7,90.7,91.7,0.825,0.855,0.8,0.88
2024-11-26,100.00,739 248.00,761 425.50,NBKR,,,,,,,,,,,,,,,,
2024-11-26,10.00,75 443.50,76 020.50,NBKR,,,,,,,,,,,,,,,,
2024-11-26,5.00,38 611.50,38 727.00,NBKR,,,,,,,,,,,,,,,,
2024-11-26,2.00,16 204.00,16 269.00,NBKR,,,,,,,,,,,,,,,,
2024-11-26,1000,7 530 852.00,7 576 037.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-26,31.1035,231 427.50,234 899.00,NBKR,,,,,,,,,,,,,,,,
2024-11-26,50,370 669.00,381 789.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-26,31.1035,231 218.50,234 687.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-26,20,149 471.50,151 713.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-26,10,75 674.00,75 825.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-26,5,38 448.50,38 564.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-26,2,16 105.50,16 170.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-26,1,8 649.00,8 692.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-26,100,738 849.00,761 014.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-27,,,,Optima,86.85,87.35,86.65,87.05,0.116,0.182,0.116,0.182,90.7,91.7,90.7,91.7,0.825,0.855,0.8,0.88
2024-11-27,100.00,735 626.50,757 695.00,NBKR,,,,,,,,,,,,,,,,
2024-11-27,31.1035,230 301.00,233 755.50,NBKR,,,,,,,,,,,,,,,,
2024-11-27,10.00,75 081.00,76 020.50,NBKR,,,,,,,,,,,,,,,,
2024-11-27,5.00,38 430.00,38 545.00,NBKR,,,,,,,,,,,,,,,,
2024-11-27,2.00,16 132.00,16 196.50,NBKR,,,,,,,,,,,,,,,,
2024-11-27,1.00,8 704.50,8 748.00,NBKR,,,,,,,,,,,,,,,,
2024-11-27,1000,7 494 634.50,7 539 602.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-27,100,735 227.50,757 284.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-27,31.1035,230 092.00,233 543.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-27,20,148 747.00,150 978.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-27,10,75 674.00,75 825.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-27,5,38 267.00,38 382.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-27,2,16 033.50,16 097.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-27,1,8 613.00,8 656.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-27,50,368 857.50,379 923.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-28,1.00,8 756.50,8 800.00,NBKR,,,,,,,,,,,,,,,,
2024-11-28,,,,Optima,86.85,87.35,86.65,87.05,0.116,0.182,0.116,0.182,90.7,91.7,90.7,91.7,0.825,0.855,0.8,0.88
2024-11-28,31.1035,231 928.50,235 407.50,NBKR,,,,,,,,,,,,,,,,
2024-11-28,10.00,75 605.00,76 020.50,NBKR,,,,,,,,,,,,,,,,
2024-11-28,5.00,38 692.00,38 808.00,NBKR,,,,,,,,,,,,,,,,
2024-11-28,2.00,16 236.00,16 301.00,NBKR,,,,,,,,,,,,,,,,
2024-11-28,1000,7 546 959.00,7 592 240.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-28,100.00,740 859.00,763 084.50,NBKR,,,,,,,,,,,,,,,,
2024-11-28,50,371 474.50,382 619.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-28,31.1035,231 719.50,235 195.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-28,20,149 793.50,152 040.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-28,10,75 410.00,75 825.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-28,5,38 529.50,38 645.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-28,2,16 137.50,16 202.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-28,100,740 460.00,762 673.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-28,1,8 665.00,8 708.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-29,,,,Optima,86.85,87.35,86.65,87.05,0.116,0.182,0.116,0.182,90.7,91.7,90.7,91.7,0.825,0.855,0.8,0.88
2024-11-29,100.00,741 136.00,763 370.50,NBKR,,,,,,,,,,,,,,,,
2024-11-29,31.1035,232 015.00,235 495.00,NBKR,,,,,,,,,,,,,,,,
2024-11-29,10.00,75 632.50,76 020.50,NBKR,,,,,,,,,,,,,,,,
2024-11-29,5.00,38 706.00,38 822.00,NBKR,,,,,,,,,,,,,,,,
2024-11-29,2.00,16 241.50,16 306.50,NBKR,,,,,,,,,,,,,,,,
2024-11-29,1.00,8 759.00,8 803.00,NBKR,,,,,,,,,,,,,,,,
2024-11-29,1000,7 549 732.50,7 595 031.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-29,31.1035,231 806.00,235 283.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-29,50,371 613.50,382 761.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-29,20,149 849.00,152 097.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-29,10,75 438.00,75 825.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-29,5,38 543.00,38 659.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-29,2,16 143.00,16 207.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-29,1,8 668.00,8 711.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-29,100,740 737.50,762 959.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-30,50,372 898.00,384 085.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-30,,,,Optima,86.85,87.35,86.65,87.05,0.116,0.182,0.116,0.182,90.7,91.7,90.7,91.7,0.825,0.855,0.8,0.88
2024-11-30,100,743 306.50,765 605.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-30,31.1035,232 605.00,236 094.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-30,1000,7 575 423.00,7 620 875.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-30,10,75 695.50,75 846.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-30,5,38 672.00,38 788.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-30,2,16 194.00,16 259.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-30,1,8 693.50,8 737.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-11-30,20,150 363.00,152 618.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-12-01,,,,Optima,86.85,87.35,86.65,87.05,0.116,0.182,0.116,0.182,90.7,91.7,90.7,91.7,0.825,0.855,0.8,0.88
2024-12-02,,,,Optima,86.85,87.35,86.65,87.05,0.116,0.182,0.116,0.182,90.7,91.7,90.7,91.7,0.825,0.855,0.8,0.88
2024-12-02,100.00,743 705.50,766 016.50,NBKR,,,,,,,,,,,,,,,,
2024-12-02,10.00,75 890.00,76 041.50,NBKR,,,,,,,,,,,,,,,,
2024-12-02,31.1035,232 814.00,236 306.50,NBKR,,,,,,,,,,,,,,,,
2024-12-02,2.00,16 293.00,16 358.00,NBKR,,,,,,,,,,,,,,,,
2024-12-02,1.00,8 785.00,8 828.50,NBKR,,,,,,,,,,,,,,,,
2024-12-02,5.00,38 834.50,38 951.00,NBKR,,,,,,,,,,,,,,,,
2024-12-03,1.00,8 760.00,8 804.00,NBKR,,,,,,,,,,,,,,,,
2024-12-03,100.00,741 215.50,763 452.00,NBKR,,,,,,,,,,,,,,,,
2024-12-03,31.1035,232 039.50,235 520.50,NBKR,,,,,,,,,,,,,,,,
2024-12-03,10.00,75 640.50,76 020.50,NBKR,,,,,,,,,,,,,,,,
2024-12-03,5.00,38 710.00,38 826.00,NBKR,,,,,,,,,,,,,,,,
2024-12-03,,,,Optima,86.85,87.35,86.65,87.05,0.116,0.182,0.116,0.182,90.7,91.7,90.7,91.7,0.825,0.855,0.8,0.88
2024-12-03,2.00,16 243.00,16 308.00,NBKR,,,,,,,,,,,,,,,,
2024-12-03,1000,7 550 527.00,7 595 830.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-12-03,20,149 865.00,152 113.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-12-03,50,371 653.00,382 802.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-12-03,31.1035,231 830.50,235 308.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-12-03,10,75 446.00,75 825.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-12-03,5,38 547.00,38 663.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-12-03,2,16 144.50,16 209.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-12-03,1,8 668.50,8 712.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-12-03,100,740 816.50,763 041.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-12-04,1.00,8 756.00,8 799.50,NBKR,,,,,,,,,,,,,,,,
2024-12-04,100.00,740 803.00,763 027.00,NBKR,,,,,,,,,,,,,,,,
2024-12-04,31.1035,231 911.50,235 390.00,NBKR,,,,,,,,,,,,,,,,
2024-12-04,10.00,75 599.00,76 020.50,NBKR,,,,,,,,,,,,,,,,
2024-12-04,5.00,38 689.00,38 805.00,NBKR,,,,,,,,,,,,,,,,
2024-12-04,2.00,16 235.00,16 300.00,NBKR,,,,,,,,,,,,,,,,
2024-12-04,1000,7 546 400.50,7 591 679.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-12-04,,,,Optima,86.85,87.35,86.65,87.05,0.116,0.182,0.116,0.182,90.7,91.7,90.7,91.7,0.825,0.855,0.8,0.88
2024-12-04,50,371 446.50,382 590.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-12-04,1,8 664.50,8 708.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-12-04,2,16 136.50,16 201.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-12-04,5,38 526.50,38 642.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-12-04,100,740 404.00,762 616.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-12-04,20,149 782.50,152 029.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-12-04,31.1035,231 702.50,235 178.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-12-04,10,75 404.50,75 825.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-12-05,,,,Optima,86.85,87.35,86.65,87.05,0.116,0.182,0.116,0.182,90.7,91.7,90.7,91.7,0.825,0.855,0.8,0.88
2024-12-05,100.00,743 035.50,765 326.50,NBKR,,,,,,,,,,,,,,,,
2024-12-05,31.1035,232 605.50,236 095.00,NBKR,,,,,,,,,,,,,,,,
2024-12-05,10.00,75 823.00,76 020.50,NBKR,,,,,,,,,,,,,,,,
2024-12-05,5.00,38 801.00,38 917.50,NBKR,,,,,,,,,,,,,,,,
2024-12-05,2.00,16 279.50,16 344.50,NBKR,,,,,,,,,,,,,,,,
2024-12-05,1000,7 568 725.50,7 614 138.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-12-05,1.00,8 778.00,8 822.00,NBKR,,,,,,,,,,,,,,,,
2024-12-05,50,372 563.00,383 740.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-12-05,31.1035,232 396.50,235 882.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-12-05,20,150 229.00,152 482.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-12-05,10,75 628.00,75 825.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-12-05,5,38 638.50,38 754.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-12-05,2,16 181.00,16 245.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-12-05,1,8 687.00,8 730.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-12-05,100,742 636.50,764 915.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-12-06,1.00,8 754.50,8 798.50,NBKR,,,,,,,,,,,,,,,,
2024-12-06,100.00,740 663.50,762 883.50,NBKR,,,,,,,,,,,,,,,,
2024-12-06,31.1035,231 868.00,235 346.00,NBKR,,,,,,,,,,,,,,,,
2024-12-06,10.00,75 585.50,76 020.50,NBKR,,,,,,,,,,,,,,,,
2024-12-06,5.00,38 682.00,38 798.00,NBKR,,,,,,,,,,,,,,,,
2024-12-06,,,,Optima,86.85,87.35,86.65,87.05,0.116,0.182,0.116,0.182,90.7,91.7,90.7,91.7,0.825,0.855,0.8,0.88
2024-12-06,100,740 264.50,762 472.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-12-06,2.00,16 232.00,16 297.00,NBKR,,,,,,,,,,,,,,,,
2024-12-06,1000,7 545 005.50,7 590 275.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-12-06,31.1035,231 659.00,235 134.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-12-06,20,149 754.50,152 001.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-12-06,10,75 390.50,75 825.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-12-06,5,38 519.50,38 635.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-12-06,2,16 133.50,16 198.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-12-06,1,8 663.00,8 706.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-12-06,50,371 377.00,382 518.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-12-07,,,,Optima,86.85,87.35,86.65,87.05,0.116,0.182,0.116,0.182,90.7,91.7,90.7,91.7,0.825,0.855,0.8,0.88
2024-12-07,100,739 469.00,761 653.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-12-07,50,370 979.00,382 108.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-12-07,31.1035,231 411.50,234 882.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-12-07,1000,7 537 052.00,7 582 274.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-12-07,10,75 311.00,75 825.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-12-07,5,38 479.50,38 595.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-12-07,2,16 117.50,16 182.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-12-07,1,8 655.00,8 698.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-12-07,20,149 595.50,151 839.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-12-08,,,,Optima,86.85,87.35,86.65,87.05,0.116,0.182,0.116,0.182,90.7,91.7,90.7,91.7,0.825,0.855,0.8,0.88
2024-12-09,,,,Optima,86.85,87.35,86.65,87.05,0.116,0.182,0.116,0.182,90.7,91.7,90.7,91.7,0.825,0.855,0.8,0.88
2024-12-09,100.00,739 868.00,762 064.00,NBKR,,,,,,,,,,,,,,,,
2024-12-09,31.1035,231 620.50,235 095.00,NBKR,,,,,,,,,,,,,,,,
2024-12-09,10.00,75 505.50,76 020.50,NBKR,,,,,,,,,,,,,,,,
2024-12-09,2.00,16 216.50,16 281.50,NBKR,,,,,,,,,,,,,,,,
2024-12-09,1.00,8 746.50,8 790.50,NBKR,,,,,,,,,,,,,,,,
2024-12-09,5.00,38 642.50,38 758.00,NBKR,,,,,,,,,,,,,,,,
2024-12-10,,,,Optima,86.85,87.35,86.65,87.05,0.116,0.182,0.116,0.182,90.7,91.7,90.7,91.7,0.825,0.855,0.8,0.88
2024-12-10,100.00,749 523.50,772 009.50,NBKR,,,,,,,,,,,,,,,,
2024-12-10,31.1035,234 624.00,238 143.00,NBKR,,,,,,,,,,,,,,,,
2024-12-10,10.00,76 472.50,76 625.50,NBKR,,,,,,,,,,,,,,,,
2024-12-10,5.00,39 126.00,39 243.00,NBKR,,,,,,,,,,,,,,,,
2024-12-10,2.00,16 408.50,16 474.00,NBKR,,,,,,,,,,,,,,,,
2024-12-10,1.00,8 842.50,8 887.00,NBKR,,,,,,,,,,,,,,,,
2024-12-10,1000,7 633 607.50,7 679 409.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-12-10,50,375 814.00,387 088.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-12-10,31.1035,234 420.00,237 936.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-12-10,20,151 533.00,153 806.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-12-10,10,76 283.00,76 435.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-12-10,5,38 968.00,39 085.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-12-10,2,16 314.50,16 380.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-12-10,1,8 756.50,8 800.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-12-10,100,749 132.00,771 605.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-12-11,,,,Optima,86.85,87.35,86.65,87.05,0.116,0.182,0.116,0.182,90.7,91.7,90.7,91.7,0.825,0.855,0.8,0.88
2024-12-11,100.00,754 461.50,777 095.00,NBKR,,,,,,,,,,,,,,,,
2024-12-11,31.1035,236 159.50,239 702.00,NBKR,,,,,,,,,,,,,,,,
2024-12-11,10.00,76 967.00,77 121.00,NBKR,,,,,,,,,,,,,,,,
2024-12-11,5.00,39 373.00,39 491.00,NBKR,,,,,,,,,,,,,,,,
2024-12-11,2.00,16 507.00,16 573.00,NBKR,,,,,,,,,,,,,,,,
2024-12-11,1.00,8 892.00,8 936.50,NBKR,,,,,,,,,,,,,,,,
2024-12-11,1000,7 682 984.50,7 729 082.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-12-11,100,754 069.50,776 691.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-12-11,31.1035,235 955.50,239 495.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-12-11,20,152 520.50,154 808.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-12-11,10,76 777.50,76 931.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-12-11,5,39 215.50,39 333.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-12-11,2,16 413.00,16 478.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-12-11,1,8 805.50,8 849.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-12-11,50,378 283.50,389 632.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-12-12,,,,Optima,86.85,87.35,86.65,87.05,0.116,0.182,0.116,0.182,90.7,91.7,90.7,91.7,0.825,0.855,0.8,0.88
2024-12-12,100.00,758 886.00,781 653.00,NBKR,,,,,,,,,,,,,,,,
2024-12-12,31.1035,237 536.00,241 099.00,NBKR,,,,,,,,,,,,,,,,
2024-12-12,10.00,77 410.50,77 565.00,NBKR,,,,,,,,,,,,,,,,
2024-12-12,5.00,39 594.50,39 713.50,NBKR,,,,,,,,,,,,,,,,
2024-12-12,2.00,16 595.00,16 661.50,NBKR,,,,,,,,,,,,,,,,
2024-12-12,1000,7 727 233.00,7 773 596.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-12-12,1.00,8 936.00,8 980.50,NBKR,,,,,,,,,,,,,,,,
2024-12-12,50,380 496.50,391 911.50,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-12-12,31.1035,237 332.00,240 892.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-12-12,20,153 405.50,155 707.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-12-12,10,77 221.00,77 375.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-12-12,5,39 437.00,39 555.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-12-12,2,16 501.00,16 567.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-12-12,1,8 849.50,8 894.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-12-12,100,758 494.50,781 249.00,Kyrgyz Gold,,,,,,,,,,,,,,,,
2024-12-13,,,,Optima,86.85,87.35,86.65,87.05,0.116,0.182,0.116,0.182,90.7,91.7,90.7,91.7,0.825,0.855,0.8,0.88
2024-12-13,100.00,752 998.00,775 588.00,NBKR,,,,,,,,,,,,,,,,
2024-12-13,31.1035,235 704.50,239 240.00,NBKR,,,,,,,,,,,,,,,,
2024-12-13,10.00,76 820.50,76 974.50,NBKR,,,,,,,,,,,,,,,,
2024-12-13,5.00,39 300.00,39 417.50,NBKR,,,,,,,,,,,,,,,,
